38328.34375,0
37909.09765625,0
37752.05078125,0
37678.296875,0
37670.19921875,0
37614.203125,0
37329.1171875,0
37032.484375,0
37032.29296875,0
36916.58984375,0
36909.06640625,0
36888.2109375,0
36773.0078125,0
36767.91796875,0
36353.33203125,0
35833.04296875,0
35681.09375,0
35607.28515625,0
35557.44921875,0
35440.609375,0
35292.76171875,0
35262.80078125,0
35262.49609375,0
35169.234375,0
35062.3984375,0
34897.92578125,0
34810.83984375,0
34774.69140625,0
34759.515625,0
34724.0234375,0
34642.0390625,0
34484.6796875,0
34443.90234375,0
34313.62109375,0
34028.03125,0
33953.81640625,0
33901.515625,0
33599.03125,0
33520.96484375,0
32770.9453125,0
32102.380859375,0
31096.73046875,0
30455.501953125,1
30298.7734375,0
30130.50390625,0
30088.37890625,0
30004.033203125,0
29285.927734375,0
28954.224609375,1
28930.140625,0
28848.169921875,0
28797.31640625,1
28755.830078125,0
28681.171875,0
28445.10546875,0
28420.9921875,0
28400.693359375,0
28324.203125,0
28299.591796875,0
28145.412109375,0
28093.568359375,0
28080.357421875,0
27918.154296875,0
27902.7578125,1
27827.44921875,0
27823.28515625,0
27708.705078125,1
27664.775390625,0
27638.9609375,1
27547.748046875,0
27538.2265625,1
27510.095703125,0
27495.08984375,0
27315.212890625,0
27309.978515625,1
27308.7265625,0
27287.662109375,0
27222.47265625,0
27143.181640625,0
27123.876953125,0
27109.333984375,0
27108.16796875,0
26954.373046875,0
26859.841796875,0
26749.052734375,0
26682.09375,0
26622.033203125,0
26583.919921875,0
26484.482421875,0
26220.185546875,0
26205.40234375,0
26191.310546875,0
26171.5390625,0
26153.94140625,0
26040.26953125,0
26020.216796875,0
26011.552734375,0
25984.248046875,0
25983.111328125,0
25975.537109375,0
25951.2265625,0
25867.4140625,0
25842.044921875,0
25818.888671875,1
25751.56640625,0
25708.884765625,0
25700.341796875,0
25664.2890625,0
25660.34765625,0
25578.01171875,0
25448.7734375,0
25434.76953125,0
25416.296875,0
25373.845703125,0
25364.87890625,0
25364.62109375,0
25330.361328125,0
25283.3671875,0
25214.388671875,1
25169.103515625,0
25103.248046875,0
25078.783203125,0
25054.349609375,0
25053.818359375,0
25002.41015625,0
24978.26953125,0
24955.37890625,0
24840.58984375,0
24823.263671875,0
24817.2734375,1
24793.779296875,0
24761.064453125,0
24758.55859375,0
24736.5703125,0
24714.693359375,0
24705.0078125,0
24539.421875,0
24527.3046875,0
24511.787109375,0
24481.619140625,0
24426.390625,0
24406.328125,0
24372.15625,0
24372.146484375,0
24312.3359375,0
24309.779296875,1
24304.9453125,0
24290.8984375,0
24261.0625,0
24201.87109375,0
24173.05078125,0
24140.4140625,1
24118.611328125,0
24104.32421875,0
24093.6796875,0
24088.796875,0
24057.01953125,0
24038.345703125,1
24026.357421875,0
24026.134765625,0
23976.791015625,0
23964.83203125,0
23912.326171875,0
23869.9765625,0
23865.66796875,0
23859.966796875,0
23835.16015625,0
23763.025390625,0
23654.498046875,1
23650.73828125,0
23649.08984375,0
23625.3828125,0
23583.755859375,0
23574.978515625,0
23528.013671875,0
23521.607421875,0
23487.564453125,0
23473.712890625,0
23447.205078125,0
23413.58984375,0
23386.42578125,0
23385.005859375,0
23352.72265625,0
23304.1953125,0
23300.390625,0
23270.5625,0
23244.361328125,0
23157.34375,0
23149.978515625,0
23142.734375,0
23083.80859375,1
23061.083984375,0
23044.728515625,0
23004.482421875,1
23004.185546875,0
23001.005859375,0
22967.1953125,0
22957.68359375,0
22935.0546875,0
22927.240234375,0
22917.48046875,0
22867.7109375,0
22858.1171875,0
22844.294921875,0
22843.6171875,0
22840.458984375,0
22836.9765625,0
22833.96875,0
22806.45703125,0
22799.548828125,1
22756.2265625,0
22729.59765625,0
22726.73046875,0
22694.75,0
22690.15234375,0
22675.140625,0
22672.779296875,0
22672.779296875,0
22658.3984375,0
22603.701171875,0
22601.71484375,0
22591.31640625,0
22575.671875,0
22533.392578125,0
22517.408203125,0
22490.263671875,0
22470.416015625,0
