41594.93359375,0
41410.125,0
41324.79296875,0
41262.171875,0
41176.79296875,0
40847.26171875,0
40641.62109375,0
40638.84765625,0
40350.87109375,0
40222.91015625,0
39850.1171875,0
39799.96484375,0
39628.21875,0
39591.953125,0
39336.84765625,0
39144.15234375,0
38662.578125,0
38493.73046875,0
38051.23046875,0
38030.05859375,0
38005.59765625,0
37995.0234375,0
37589.13671875,0
37580.63671875,0
37424.46484375,0
37298.0390625,0
37255.36328125,0
37251.03125,0
37088.4921875,0
37051.9375,0
37046.87890625,0
37030.91015625,0
37015.796875,0
36943.71484375,0
36852.546875,0
36836.265625,0
36823.69921875,0
36424.87890625,0
36412.95703125,0
36339.7421875,0
36115.33984375,0
36004.4296875,0
35953.890625,0
35829.65625,0
35799.39453125,0
35788.984375,0
35676.078125,0
35665.171875,0
35101.1015625,0
35059.95703125,0
34978.890625,0
34941.3671875,0
34908.3984375,0
34889.67578125,0
34852.40625,0
34717.35546875,0
34671.68359375,0
34653.44921875,0
34647.4296875,0
34646.609375,0
34601.7734375,0
34503.8125,0
34502.9765625,0
34497.03125,0
34460.15234375,0
34397.203125,0
34279.203125,0
34126.2421875,0
34093.6640625,0
33954.24609375,0
33772.3359375,0
33687.2578125,0
33654.4375,0
33647.03125,0
33617.73828125,0
33513.46484375,0
33473.8671875,0
33463.81640625,0
33434.578125,0
33198.56640625,0
33184.0625,0
33155.27734375,0
33134.21875,0
33130.55859375,0
33006.24609375,0
32854.09765625,0
32687.25,0
32629.177734375,0
32410.125,0
32377.8671875,0
32347.71484375,0
32218.83203125,0
32197.099609375,0
32186.498046875,0
32166.720703125,0
32144.04296875,0
31961.796875,0
31901.3359375,0
31878.228515625,0
31767.650390625,0
31718.58984375,0
31718.427734375,0
31691.111328125,0
31596.689453125,0
31548.3203125,1
31537.94140625,0
31510.865234375,0
31499.716796875,0
31423.025390625,0
31398.611328125,0
31371.58984375,0
31212.708984375,0
31169.283203125,0
31081.55078125,0
31076.4609375,0
31020.994140625,0
31001.802734375,0
30995.462890625,0
30965.033203125,0
30938.380859375,0
30924.732421875,0
30851.697265625,0
30801.8515625,0
30754.677734375,0
30711.728515625,0
30642.85546875,0
30639.4375,0
30513.4140625,0
30448.125,1
30415.02734375,0
30336.193359375,0
30326.126953125,1
30320.966796875,0
30296.755859375,0
30227.6015625,0
30216.1796875,0
30173.44921875,0
30151.357421875,0
30073.09375,0
30008.890625,0
29917.67578125,0
29908.73046875,0
29805.001953125,0
29771.154296875,0
29675.9296875,0
29670.69921875,0
29648.3359375,0
29601.91796875,0
29598.982421875,0
29596.126953125,0
29519.67578125,1
29443.15234375,1
29391.7890625,0
29371.283203125,0
29362.69140625,0
29230.673828125,0
29226.900390625,0
29194.474609375,0
29142.984375,0
29134.841796875,0
29099.099609375,0
29083.869140625,0
29081.046875,0
29046.3515625,0
29040.724609375,1
29034.728515625,0
28940.916015625,0
28934.734375,0
28922.70703125,0
28876.41015625,0
28828.517578125,0
28800.197265625,0
28780.255859375,0
28710.74609375,0
28565.275390625,0
28527.068359375,0
28499.08203125,0
28458.1796875,1
28300.099609375,1
28262.373046875,0
28258.32421875,0
28246.912109375,0
28245.48046875,0
28210.76953125,0
28138.505859375,0
28040.0078125,0
28032.322265625,0
27977.0703125,0
27963.2890625,0
27947.66015625,0
27930.296875,1
27909.49609375,0
27880.65234375,0
27850.05078125,0
27761.83203125,1
27730.99609375,0
27700.91796875,0
27666.130859375,0
27659.908203125,0
27639.021484375,0
27572.9375,0
27531.880859375,0
27491.052734375,0
27464.919921875,0
27390.4921875,0
27251.380859375,0
27230.58984375,0
27206.71875,0
27173.521484375,0
27135.92578125,0
27113.1875,0
27072.298828125,0
27067.12890625,0
26946.037109375,0
26892.005859375,0
26890.9609375,0
26834.91015625,0
26782.19921875,0
26736.1015625,0
26712.849609375,0
26700.49609375,0
26677.646484375,0
26639.54296875,0
26615.162109375,0
26558.583984375,0
26531.009765625,0
26529.025390625,0
26489.255859375,0
26464.26953125,0
26422.24609375,0
26405.470703125,0
26374.283203125,0
26288.923828125,0
26282.853515625,0
26264.9765625,0
26243.634765625,0
26132.72265625,0
26062.603515625,0
26053.662109375,0
25985.330078125,0
25974.21875,0
25741.474609375,1
25685.73046875,0
25680.208984375,0
25674.908203125,0
25661.076171875,0
25615.3828125,0
25603.35546875,0
25592.470703125,0
25584.30859375,0
25577.24609375,0
25554.29296875,0
25539.9921875,1
25492.3203125,1
25475.775390625,0
25441.59375,0
25425.455078125,0
25395.994140625,0
25381.595703125,0
25345.537109375,0
25326.6953125,0
25325.962890625,0
25320.935546875,0
25320.716796875,0
25293.6953125,0
25171.4765625,0
25159.78515625,0
25151.56640625,0
25059.326171875,0
25008.900390625,0
24966.318359375,0
24958.69140625,0
24938.080078125,0
24923.02734375,0
24878.59765625,0
24871.271484375,0
24727.806640625,0
24708.990234375,0
24690.744140625,0
24687.705078125,0
24656.134765625,0
24631.734375,0
24616.333984375,0
24612.12109375,1
24595.060546875,0
24591.5625,1
24556.021484375,0
24541.443359375,0
24509.0078125,1
24505.552734375,0
24491.05078125,0
24488.69140625,0
24471.755859375,0
24451.37109375,0
24445.529296875,0
24440.34375,0
24390.1640625,0
24388.3203125,0
24386.93359375,0
24342.708984375,0
24328.96484375,0
24325.076171875,0
24315.841796875,0
24308.337890625,0
24289.546875,0
24275.244140625,0
24255.244140625,0
24236.853515625,0
24218.181640625,0
24217.99609375,0
24212.3828125,0
24178.375,0
24129.27734375,0
24085.802734375,0
24070.076171875,1
24069.736328125,0
24044.29296875,0
24006.447265625,0
24001.708984375,0
23994.490234375,0
23988.24609375,0
23970.69921875,0
23949.01171875,0
23919.59375,0
23882.095703125,0
23878.818359375,0
23877.384765625,0
23877.12890625,0
23875.705078125,0
23870.04296875,0
23860.83984375,0
23856.7578125,0
23779.0703125,0
23774.61328125,0
23771.296875,0
23770.830078125,0
23765.45703125,0
23760.123046875,0
23749.939453125,0
23742.560546875,0
